ID,Year_Birth,Age,Education,Marital_Status,Income,Kidhome,Teenhome,Sum of House Member,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,Money Spent,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Freq Purchased,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Promos
5644,1957,57,Bachelor,Married,42213.0,0,1,3,2013-10-12,96,309,3,24,4,3,363,20,2,5,1,7,7,13,0,1,0,0,0,0,0,1
7192,1955,59,Bachelor,Married,65748.0,0,1,3,2013-04-15,58,172,73,93,95,78,545,34,2,2,4,10,1,16,0,0,0,0,0,1,0,0
2324,1972,42,Bachelor,Married,77044.0,0,1,3,2013-10-27,12,625,38,242,50,34,1065,76,2,7,11,11,4,29,1,0,0,0,0,0,0,1
697,1969,45,Bachelor,Married,74918.0,0,0,2,2013-03-12,78,972,59,913,25,19,2047,59,1,5,9,6,3,20,0,0,1,0,0,0,0,1
3439,1972,42,Bachelor,Married,56721.0,1,1,4,2012-10-31,64,157,6,39,6,13,296,75,5,4,1,5,6,10,0,0,0,0,0,0,0,0
1506,1975,39,Bachelor,Single,42160.0,1,1,3,2013-06-28,26,48,9,45,3,15,140,20,4,2,1,4,6,7,0,0,0,0,0,0,1,1
232,1965,49,Bachelor,Single,61559.0,0,1,2,2013-07-17,8,279,83,88,32,14,530,34,1,4,2,10,3,16,0,0,0,0,0,0,0,0
8876,1963,51,Doctoral,Married,33629.0,1,1,4,2012-08-08,49,132,0,16,0,0,152,4,5,3,1,4,9,8,0,0,0,0,0,0,0,0
4500,1991,23,Doctoral,Married,68682.0,0,0,2,2013-10-06,56,919,0,505,99,30,1598,45,1,4,9,10,2,23,0,0,0,0,0,0,0,0
9739,1963,51,Bachelor,Single,34377.0,0,1,2,2013-01-19,55,62,0,22,3,1,114,26,2,2,2,2,7,6,0,0,0,0,0,0,0,0
10395,1986,28,Non-Graduate,Single,8940.0,1,0,2,2012-08-22,25,1,45,3,4,6,101,42,3,3,1,3,8,7,0,0,0,0,0,0,0,0
1176,1973,41,Bachelor,Married,26228.0,1,0,3,2013-09-22,50,2,6,4,3,1,25,9,1,1,0,2,8,3,0,0,0,0,0,0,0,0
1627,1957,57,Master,Divorced,77297.0,0,0,1,2013-01-26,84,408,61,109,48,122,789,41,1,5,7,9,4,21,0,0,0,1,0,0,0,1
938,1981,33,Bachelor,Married,40211.0,1,1,4,2013-07-30,30,51,1,7,2,1,87,25,2,2,1,2,8,5,1,0,0,0,0,0,0,1
2740,1958,56,Doctoral,Divorced,33438.0,1,1,3,2013-09-22,81,62,1,16,3,2,90,6,4,2,1,4,5,7,0,0,0,0,0,0,0,0
257,1959,55,Doctoral,Married,75032.0,0,1,3,2013-04-28,74,952,12,180,47,12,1215,12,2,5,4,9,3,18,0,0,0,0,0,0,0,0
4058,1955,59,Doctoral,Single,61284.0,0,0,1,2013-10-12,76,618,15,106,20,7,811,45,1,11,2,8,6,21,0,1,0,0,0,0,0,1
7736,1986,28,Bachelor,Married,22518.0,1,0,3,2012-10-22,36,11,7,12,2,2,61,27,2,2,1,2,5,5,1,0,0,0,0,0,1,2
8210,1975,39,Master,Married,54730.0,0,1,3,2013-08-15,64,318,3,17,4,7,405,56,5,4,1,8,4,13,0,0,0,0,0,0,0,0
833,1955,59,Master,Married,38452.0,1,1,4,2014-03-30,62,56,0,14,0,0,72,2,3,3,0,3,7,6,0,0,0,0,0,0,0,0
6230,1971,43,Bachelor,Divorced,44421.0,1,1,3,2013-02-15,53,110,5,59,7,1,189,7,5,5,0,4,8,9,0,0,0,0,0,0,0,0
7325,1986,28,Doctoral,Married,38197.0,1,0,3,2013-06-29,86,23,0,11,2,1,40,3,1,1,0,3,5,4,0,0,0,0,0,0,0,0
1307,1978,36,Bachelor,Divorced,41986.0,0,1,2,2014-02-09,15,27,5,8,8,3,63,12,3,3,0,4,4,7,0,0,0,0,0,0,0,0
1502,1983,31,Bachelor,Married,28427.0,1,0,3,2013-03-21,67,18,3,19,3,3,52,6,2,2,0,3,8,5,0,0,0,0,0,0,0,0
6211,1976,38,Doctoral,Married,37395.0,1,0,3,2014-05-02,47,18,0,9,0,1,39,11,1,1,0,3,6,4,0,0,0,0,0,0,0,0
843,1971,43,Bachelor,Married,64722.0,1,0,3,2014-05-26,47,303,0,280,60,147,805,15,4,8,2,11,6,21,0,0,0,0,0,0,0,0
4174,1956,58,Master,Married,55249.0,0,1,3,2014-04-17,81,97,1,19,2,0,130,11,1,2,1,4,3,7,0,0,0,0,0,0,0,0
9757,1972,42,Bachelor,Married,84906.0,0,0,2,2013-10-04,98,997,15,414,99,30,1631,76,1,5,6,12,2,23,0,1,1,0,1,0,0,3
6918,1989,25,Bachelor,Married,28691.0,1,0,3,2013-07-04,56,5,4,13,8,0,34,4,1,1,0,3,8,4,0,0,0,0,0,0,0,0
286,1952,62,Bachelor,Single,44213.0,1,1,3,2013-11-29,48,95,11,35,0,4,152,7,4,2,1,5,6,8,0,0,0,0,0,0,0,0
11086,1984,30,Non-Graduate,Single,25707.0,1,0,2,2014-01-18,18,1,6,2,3,6,21,3,1,1,0,3,7,4,0,0,0,0,0,0,0,0
1921,1967,47,Doctoral,Married,59062.0,2,1,5,2013-10-03,74,46,1,12,3,0,71,9,2,2,0,3,4,5,0,0,0,0,0,0,0,0
4138,1962,52,Bachelor,Single,76624.0,0,1,2,2014-05-24,68,411,106,147,54,115,899,66,1,5,10,7,1,22,1,0,0,0,0,0,0,1
7718,1947,67,Master,Married,66000.0,0,0,2,2014-04-20,36,244,51,270,101,0,711,45,1,1,3,5,1,9,0,0,0,0,0,0,0,0
1291,1978,36,Doctoral,Married,27683.0,1,0,3,2012-08-04,90,152,9,121,12,12,351,45,4,6,2,4,8,12,0,0,0,0,0,0,0,0
4136,1992,22,Non-Graduate,Single,7500.0,1,0,2,2012-12-03,63,10,17,18,8,26,119,40,4,3,2,2,9,7,0,0,0,0,0,0,0,0
803,1968,46,Bachelor,Married,40521.0,1,1,4,2013-04-05,82,12,0,5,0,0,21,4,1,0,1,2,5,3,0,0,0,0,0,0,0,0
4298,1973,41,Doctoral,Married,20427.0,1,0,3,2014-03-24,63,5,0,4,0,0,10,1,1,1,0,2,8,3,0,0,0,0,0,0,0,0
10833,1975,39,Bachelor,Married,65106.0,0,1,3,2014-05-24,55,790,19,133,12,0,973,19,3,8,3,13,6,24,0,1,0,0,0,0,0,1
9606,1965,49,Doctoral,Married,69969.0,0,0,2,2013-08-27,64,882,29,514,38,29,1536,44,1,4,2,6,3,12,0,0,1,1,0,0,1,3
8534,1952,62,Bachelor,Married,67433.0,0,2,4,2013-07-16,51,615,28,259,12,48,992,30,4,6,5,13,4,24,0,1,0,0,0,0,0,1
5153,1967,47,Doctoral,Married,77766.0,0,1,3,2013-02-22,97,1004,59,265,115,59,1529,27,2,11,10,11,6,32,1,0,0,0,0,0,1,2
961,1972,42,Bachelor,Married,74716.0,0,1,3,2013-09-12,92,133,27,421,13,195,860,71,2,7,3,5,4,15,0,0,0,0,0,0,0,0
5011,1963,51,Bachelor,Divorced,68118.0,0,1,2,2013-10-18,51,595,23,123,10,23,928,154,2,8,9,4,6,21,0,0,0,0,0,0,0,0
6653,1970,44,Doctoral,Married,55158.0,1,1,4,2012-07-30,72,293,0,87,4,11,418,23,4,7,2,5,7,14,0,0,0,0,0,0,1,1
9094,1955,59,Master,Married,62972.0,0,1,3,2012-08-03,39,313,15,47,20,0,587,192,2,7,4,3,6,14,0,0,0,0,0,0,1,1
810,1975,39,Bachelor,Married,74190.0,0,1,3,2014-05-12,49,151,81,86,168,91,641,64,2,4,2,11,2,17,0,0,0,0,0,0,0,0
5493,1976,38,Bachelor,Married,39356.0,1,1,4,2014-03-19,21,15,0,2,0,0,23,6,1,1,0,2,6,3,1,0,0,0,0,0,0,1
2147,1969,45,Bachelor,Married,76653.0,0,0,2,2013-08-16,91,736,63,946,219,189,2279,126,1,4,7,11,2,22,0,0,1,1,0,0,0,2
5107,1973,41,Doctoral,Divorced,35860.0,1,1,3,2014-05-19,37,15,0,8,4,2,49,20,2,1,1,2,5,4,1,0,0,0,0,0,0,1
3979,1983,31,Doctoral,Divorced,90687.0,0,0,1,2013-05-22,98,982,17,672,23,34,1779,51,1,6,2,8,2,16,0,0,1,0,0,0,1,2
6049,1982,32,Master,Married,73450.0,0,0,2,2013-12-05,85,1142,51,415,90,69,1804,37,1,7,8,11,3,26,1,0,0,1,0,0,0,2
8147,1960,54,Bachelor,Married,31454.0,1,1,4,2013-07-06,40,28,0,11,0,0,48,9,3,2,0,3,8,5,0,0,0,0,0,0,0,0
1857,1952,62,Bachelor,Single,47139.0,1,1,3,2014-03-06,2,46,0,12,0,2,83,23,2,2,1,2,7,5,0,0,0,0,0,0,1,1
3910,1975,39,Bachelor,Divorced,83829.0,0,0,1,2013-10-08,78,897,161,430,186,161,1862,27,0,4,7,6,1,17,1,0,1,1,0,0,1,4
5207,1963,51,Doctoral,Married,53378.0,1,1,4,2012-09-24,41,489,6,152,8,6,793,132,10,9,4,6,8,19,0,0,0,0,0,0,1,1
11114,1970,44,Bachelor,Married,19656.0,1,0,3,2013-02-08,94,25,4,9,6,8,84,32,3,2,1,3,7,6,0,0,0,0,0,0,0,0
5429,1948,66,Doctoral,Married,45579.0,0,1,3,2013-08-20,10,145,1,33,2,1,183,1,1,4,1,4,6,9,0,0,0,0,0,0,0,0
9400,1958,56,Master,Single,85485.0,0,0,1,2014-06-21,73,630,26,611,44,18,1383,54,1,6,6,6,2,18,0,0,0,0,0,0,0,0
1740,1944,70,Bachelor,Married,55956.0,0,0,2,2014-04-07,22,760,38,104,50,9,999,38,2,7,3,4,4,14,0,1,0,0,0,0,0,1
7488,1963,51,Master,Single,64191.0,0,1,2,2013-01-22,30,420,15,186,151,38,825,15,3,5,3,13,3,21,0,0,0,0,0,0,0,0
195,1972,42,Bachelor,Single,38808.0,1,0,2,2012-08-26,21,125,17,52,3,19,246,30,4,5,1,4,8,10,1,0,0,0,0,0,1,2
635,1966,48,Master,Married,57183.0,1,1,4,2013-03-19,51,464,5,64,7,0,610,70,8,9,1,7,8,17,0,0,0,0,0,0,0,0
7527,1968,46,Master,Divorced,23748.0,1,0,2,2012-11-21,97,6,6,29,12,15,76,8,3,2,1,3,8,6,0,0,0,0,0,0,0,0
10319,1971,43,Bachelor,Married,66303.0,0,1,3,2013-02-26,56,1090,12,96,16,12,1286,60,4,3,4,11,8,18,0,1,0,0,0,0,0,1
2296,1975,39,Master,Married,37368.0,1,0,3,2013-12-16,4,3,2,11,2,2,30,10,1,1,0,2,6,3,1,0,0,0,0,0,0,1
10637,1964,50,Bachelor,Married,40800.0,1,2,5,2013-01-01,77,24,0,27,8,30,99,10,2,3,0,3,7,6,0,0,0,0,0,1,0,0
2931,1978,36,Bachelor,Divorced,71847.0,0,0,1,2012-09-21,95,737,21,106,55,63,1192,210,0,6,7,9,3,22,0,0,0,1,0,0,0,1
907,1975,39,Bachelor,Married,46149.0,0,1,3,2013-11-29,36,254,6,71,4,0,362,27,5,5,1,7,5,13,0,0,0,0,0,0,0,0
3698,1983,31,Bachelor,Married,78687.0,0,0,2,2012-08-09,13,817,185,687,145,55,2130,241,1,4,6,8,2,18,0,0,1,0,0,0,1,2
9516,1971,43,Master,Divorced,49118.0,0,0,1,2012-08-18,90,620,54,239,99,98,1229,119,2,9,7,10,7,26,0,1,0,0,1,0,1,3
679,1957,57,Doctoral,Married,37633.0,1,1,4,2012-09-20,49,13,4,20,0,0,38,1,2,1,0,3,9,4,0,0,0,0,0,0,0,0
7384,1951,63,Master,Married,39767.0,0,0,2,2013-07-21,18,113,61,204,34,26,485,47,2,7,1,7,8,15,0,0,0,0,0,0,0,0
5043,1951,63,Non-Graduate,Married,26997.0,0,0,2,2012-11-05,89,7,23,78,133,49,434,144,2,4,2,5,7,11,0,0,0,0,0,0,0,0
5267,1970,44,Bachelor,Divorced,33986.0,1,0,2,2013-03-14,43,16,2,18,2,1,44,5,1,1,0,3,7,4,0,0,0,0,0,0,0,0
339,1972,42,Doctoral,Married,57091.0,0,1,3,2012-11-23,82,462,0,24,6,0,496,4,2,9,2,5,7,16,0,1,0,0,0,0,1,2
2516,1969,45,Master,Married,46831.0,1,1,4,2013-06-08,84,22,2,10,6,4,78,34,2,1,2,2,4,5,0,0,0,0,0,0,0,0
9010,1972,42,Master,Married,83151.0,0,0,2,2013-02-10,80,968,147,842,137,42,2346,210,1,5,7,10,2,22,1,0,1,1,0,0,1,4
378,1971,43,Bachelor,Married,52531.0,0,0,2,2012-12-30,68,283,112,151,51,72,794,125,2,7,2,10,6,19,0,0,0,0,0,0,0,0
4808,1956,58,Bachelor,Married,15759.0,0,0,2,2013-09-05,12,1,2,5,6,0,17,3,1,1,0,2,7,3,0,0,0,0,0,0,0,0
5068,1971,43,Bachelor,Single,22804.0,1,0,2,2013-07-31,75,14,1,7,2,1,26,1,1,2,0,2,9,4,0,0,0,0,0,0,0,0
7628,1973,41,Master,Married,43050.0,1,0,3,2014-03-18,10,30,5,24,6,3,76,8,2,2,0,4,5,6,0,0,0,0,0,0,0,0
7128,1977,37,Doctoral,Single,42997.0,1,1,3,2013-12-07,91,4,0,5,0,1,15,5,1,1,0,2,7,3,0,0,0,0,0,0,0,0
2811,1963,51,Doctoral,Single,48918.0,1,1,3,2014-04-12,21,52,0,9,0,0,62,1,2,1,0,4,4,5,0,0,0,0,0,0,0,0
3551,1954,60,Master,Married,60033.0,0,1,3,2014-03-29,28,62,1,57,19,11,198,48,2,2,1,5,2,8,0,0,0,0,0,0,0,0
1663,1978,36,Doctoral,Married,34043.0,1,0,3,2013-10-25,97,20,2,14,3,0,49,10,1,2,0,2,9,4,0,0,0,0,0,0,0,0
5543,1966,48,Bachelor,Married,57811.0,0,1,3,2013-06-24,49,545,7,114,37,21,802,78,5,7,2,11,5,20,0,1,0,0,0,0,0,1
1577,1946,68,Bachelor,Married,78569.0,0,0,2,2014-02-19,14,558,79,622,207,175,1736,95,1,4,6,4,1,14,0,0,1,0,0,0,1,2
10641,1978,36,Bachelor,Single,7500.0,1,1,3,2012-12-27,5,6,5,4,13,4,57,25,4,2,1,3,6,6,0,0,0,0,0,0,0,0
5336,1971,43,Master,Married,157733.0,1,0,3,2013-06-04,37,39,1,9,2,0,59,8,0,1,0,1,1,2,0,0,0,0,0,0,0,0
6024,1953,61,Bachelor,Married,94384.0,0,0,2,2013-03-04,62,1111,24,790,160,45,2302,172,0,5,8,5,2,18,0,1,1,1,0,0,1,4
1878,1985,29,Master,Married,23148.0,0,0,2,2014-02-18,83,4,6,8,6,3,37,10,1,2,0,3,7,5,0,0,0,0,0,0,0,0
3099,1970,44,Bachelor,Divorced,44267.0,1,1,3,2013-02-25,48,183,5,65,3,5,310,49,5,5,2,4,9,11,0,0,0,0,0,0,0,0
6055,1979,35,Bachelor,Married,71626.0,0,0,2,2012-11-01,94,546,72,376,94,145,1305,72,1,5,5,8,3,18,0,1,0,0,0,0,0,1
5841,1966,48,Bachelor,Married,60894.0,0,1,3,2013-06-28,61,606,7,155,10,0,832,54,5,10,3,8,7,21,0,0,0,0,0,0,0,0
3972,1976,38,Bachelor,Married,50200.0,1,1,4,2013-04-03,70,266,6,51,8,6,401,64,6,7,1,5,8,13,0,0,0,0,0,0,0,0
4394,1965,49,Doctoral,Married,81051.0,0,0,2,2014-05-23,43,1142,29,249,38,29,1501,14,1,5,5,12,2,22,0,1,1,0,0,0,0,2
5758,1982,32,Bachelor,Married,65169.0,0,0,2,2014-01-14,23,1074,0,69,0,0,1189,46,1,10,4,13,6,27,1,0,1,1,1,0,1,5
6658,1972,42,Bachelor,Married,59868.0,0,1,3,2013-07-22,37,771,51,154,54,10,1194,154,7,11,2,12,6,25,0,0,0,0,0,0,0,0
4603,1960,54,Doctoral,Married,65695.0,0,1,3,2014-01-31,50,371,32,189,0,58,656,6,2,5,4,10,4,19,0,0,0,0,0,0,0,0
8427,1956,58,Master,Single,64857.0,0,0,1,2012-11-23,78,556,14,717,210,0,1540,43,1,7,5,10,4,22,0,0,0,0,0,0,0,0
10260,1965,49,Master,Married,45143.0,0,1,3,2013-08-26,74,202,5,74,11,5,311,14,3,6,1,5,7,12,0,0,0,0,0,0,0,0
7143,1955,59,Master,Married,74805.0,0,1,3,2013-11-06,14,209,162,209,41,162,820,37,5,4,7,10,2,21,0,0,0,0,0,0,0,0
8789,1989,25,Master,Married,59060.0,1,0,3,2014-01-11,77,35,40,111,36,40,274,12,3,3,1,7,4,11,0,0,0,0,0,0,0,0
6197,1962,52,Doctoral,Single,27238.0,1,1,3,2013-04-20,39,37,0,17,0,0,57,3,3,3,0,3,9,6,0,0,0,0,0,0,0,0
4554,1965,49,Bachelor,Married,47009.0,0,1,3,2013-10-01,89,171,45,73,59,10,448,90,4,3,2,8,4,13,0,0,0,0,0,0,0,0
4937,1973,41,Master,Married,46094.0,1,1,4,2014-06-10,62,12,2,20,3,2,44,5,1,1,0,3,7,4,0,0,0,0,0,0,0,0
1920,1972,42,Bachelor,Married,40321.0,1,1,4,2013-07-29,59,44,4,21,6,0,102,27,2,3,0,3,7,6,0,0,0,0,0,0,0,0
8749,1984,30,Bachelor,Married,37235.0,1,0,3,2014-02-01,68,20,2,9,4,6,61,20,1,1,1,2,4,4,0,0,0,0,0,0,0,0
1650,1960,54,Master,Married,81843.0,0,0,2,2013-04-22,13,779,86,537,34,69,1643,138,1,5,9,12,3,26,0,0,0,0,0,0,0,0
10377,1958,56,Master,Married,46692.0,0,1,3,2013-06-06,37,170,6,97,24,12,397,88,3,6,1,5,6,12,0,0,0,0,0,0,0,0
9206,1968,46,Bachelor,Married,77382.0,0,1,3,2014-01-07,36,491,48,231,112,105,1121,134,2,5,7,12,1,24,0,0,1,0,0,0,0,1
10971,1977,37,Bachelor,Single,37774.0,2,0,3,2012-09-03,28,173,8,107,7,2,473,176,4,7,2,3,9,12,1,0,0,0,0,1,1,2
6398,1974,40,Non-Graduate,Married,18393.0,1,0,3,2014-03-29,2,7,10,13,16,0,50,4,2,3,0,3,8,6,0,0,0,0,0,0,0,0
9212,1962,52,Master,Married,72828.0,0,1,3,2013-02-14,17,1205,0,235,19,14,1678,205,6,6,3,13,7,22,0,0,0,0,0,0,0,0
7937,1982,32,Bachelor,Married,24711.0,0,0,2,2014-04-18,86,10,7,25,6,3,58,7,1,3,0,3,7,6,0,0,0,0,0,0,0,0
839,1975,39,Doctoral,Married,45503.0,1,0,3,2013-09-25,54,97,4,44,6,1,170,18,1,3,1,4,5,8,0,0,0,0,0,0,0,0
4246,1982,32,Master,Single,6560.0,0,0,1,2013-12-12,2,67,11,26,4,3,373,262,0,1,0,1,17,2,0,0,0,0,0,0,0,0
158,1945,69,Doctoral,Married,71604.0,0,0,2,2013-11-17,3,345,53,528,98,75,1196,97,1,8,3,5,4,16,1,0,0,0,0,0,1,2
4832,1979,35,Bachelor,Married,27244.0,1,0,3,2014-03-07,84,6,5,17,3,24,101,46,2,2,2,2,7,6,0,0,0,0,0,0,0,0
5621,1969,45,Bachelor,Married,48752.0,1,1,4,2012-12-12,8,73,57,100,71,15,316,0,5,6,1,5,9,12,0,0,0,0,0,0,1,1
1945,1962,52,Bachelor,Married,71434.0,0,1,3,2013-09-18,4,711,36,217,172,96,1400,168,3,7,4,7,4,18,0,1,0,1,0,0,0,2
5147,1948,66,Bachelor,Single,90842.0,0,0,1,2013-07-29,57,774,70,118,182,187,1424,93,1,4,9,13,1,26,0,0,0,0,0,0,0,0
2535,1978,36,Master,Married,88097.0,1,0,3,2012-08-18,24,163,0,480,0,126,844,75,1,6,5,8,9,19,0,1,1,1,0,0,1,4
11039,1975,39,Bachelor,Married,51948.0,0,1,3,2013-09-17,51,82,33,54,71,30,311,41,2,5,2,4,5,11,0,0,0,0,0,0,0,0
9495,1982,32,Bachelor,Married,71853.0,0,0,2,2013-05-08,29,358,108,413,141,97,1149,32,1,2,8,6,1,16,0,0,0,0,0,0,0,0
9635,1983,31,Master,Married,35876.0,0,0,2,2014-04-20,13,66,2,40,4,3,129,14,1,3,1,3,6,7,0,0,0,0,0,0,0,0
2173,1952,62,Bachelor,Divorced,40049.0,0,1,2,2013-10-16,23,13,6,7,0,3,32,3,1,1,0,3,6,4,0,0,0,0,0,0,0,0
942,1982,32,Bachelor,Single,39660.0,1,0,2,2012-08-08,36,139,13,78,20,13,299,36,3,7,1,3,9,11,0,0,0,0,0,0,1,1
9386,1962,52,Bachelor,Married,50127.0,0,1,3,2014-05-29,88,274,0,21,4,6,320,15,1,5,1,6,6,12,0,1,0,0,0,0,0,1
5510,1977,37,Master,Married,43263.0,0,1,3,2012-11-21,2,262,6,61,0,10,441,102,3,5,2,6,5,13,0,0,0,0,0,0,0,0
873,1949,65,Master,Married,62845.0,1,1,4,2012-10-01,3,1099,0,45,0,0,1178,34,11,3,4,10,8,17,0,1,0,0,0,0,1,2
2253,1990,24,Bachelor,Married,18929.0,0,0,2,2013-02-16,15,32,0,8,23,4,85,18,1,1,0,4,6,5,0,0,0,0,0,0,0,0
5181,1982,32,Non-Graduate,Single,24367.0,1,0,2,2013-03-20,58,2,4,2,0,11,24,5,1,1,0,2,9,3,0,0,0,0,0,0,0,0
979,1975,39,Bachelor,Single,33249.0,1,0,2,2013-02-20,11,6,10,21,19,14,112,42,2,2,1,3,6,6,0,0,0,0,0,0,0,0
10390,1959,55,Master,Married,26887.0,0,1,3,2013-02-10,27,6,7,4,3,4,30,6,1,1,0,3,6,4,0,0,0,0,0,0,0,0
4698,1983,31,Doctoral,Married,50150.0,0,0,2,2013-06-20,32,135,46,92,65,61,410,11,2,5,2,7,5,14,0,0,0,0,0,0,0,0
7793,1976,38,Bachelor,Married,62061.0,0,1,3,2013-08-31,12,641,7,84,0,30,800,38,3,10,4,7,6,21,0,1,0,0,0,0,0,1
1745,1962,52,Doctoral,Divorced,85696.0,0,0,1,2013-05-03,88,714,76,395,116,0,1313,12,1,4,6,9,1,19,0,0,0,0,0,0,1,1
10590,1956,58,Doctoral,Married,76542.0,0,0,2,2013-03-30,91,794,73,573,0,29,1483,14,1,4,8,10,2,22,0,0,0,0,0,0,0,0
5080,1993,21,Bachelor,Single,70515.0,0,0,1,2013-10-21,12,420,0,452,182,64,1258,140,1,6,6,4,2,16,0,0,0,0,0,0,1,1
8369,1987,27,Bachelor,Married,18227.0,1,0,3,2012-11-08,21,1,2,7,4,3,28,11,1,0,1,2,8,3,0,0,0,0,0,0,0,0
5232,1965,49,Bachelor,Married,69139.0,0,1,3,2014-01-27,23,86,12,75,33,15,227,6,1,4,1,5,4,10,0,0,0,0,0,0,0,0
2407,1982,32,Bachelor,Married,69109.0,0,0,2,2012-11-09,10,823,25,459,124,29,1555,95,1,6,6,7,4,19,0,0,1,0,0,0,1,2
3834,1962,52,Bachelor,Single,69627.0,0,1,2,2013-03-17,35,231,161,215,171,30,861,53,2,8,2,11,5,21,0,0,0,0,0,0,0,0
7912,1978,36,Bachelor,Married,38136.0,1,0,3,2013-04-22,69,8,15,27,0,20,103,33,2,3,1,2,8,6,1,0,0,0,0,0,0,1
7712,1946,68,Doctoral,Single,62159.0,0,0,1,2014-04-28,68,182,17,259,77,70,634,29,1,6,2,10,4,18,0,0,0,0,0,0,0,0
1065,1963,51,Bachelor,Single,80695.0,0,0,1,2013-12-29,85,557,129,984,193,37,1918,18,1,5,8,5,2,18,0,0,0,0,0,0,0,0
7275,1971,43,Master,Single,33316.0,1,1,3,2013-10-04,34,79,1,31,4,4,131,12,3,2,1,4,6,7,0,0,0,0,0,0,0,0
1343,1968,46,Bachelor,Married,58554.0,1,1,4,2012-09-26,55,368,24,68,38,0,586,88,6,8,2,6,7,16,0,0,0,0,0,0,0,0
1384,1992,22,Non-Graduate,Married,17256.0,1,0,3,2013-11-23,10,6,4,14,8,8,62,22,2,2,1,2,8,5,1,0,0,0,0,0,0,1
9967,1974,40,Bachelor,Divorced,53034.0,1,1,3,2013-05-30,30,160,15,196,15,11,447,50,8,6,1,7,8,14,0,0,0,0,0,0,0,0
6181,1950,64,Master,Married,52203.0,0,0,2,2012-07-31,36,488,21,238,56,108,939,28,1,8,7,11,6,26,0,0,0,0,0,0,0,0
10507,1977,37,Master,Divorced,59601.0,0,1,2,2013-07-25,14,691,7,69,0,7,797,23,4,2,2,7,8,11,0,1,0,0,0,0,0,1
2674,1958,56,Master,Single,75154.0,0,1,2,2012-09-04,79,543,10,205,160,143,1143,82,1,6,3,6,3,15,0,0,0,0,0,0,1,1
2698,1976,38,Bachelor,Single,47025.0,0,1,2,2013-11-07,52,254,7,108,20,0,415,26,3,6,3,5,6,14,0,0,0,0,0,0,0,0
3231,1973,41,Bachelor,Married,37971.0,1,0,3,2013-11-25,97,5,4,10,2,2,30,7,1,1,0,3,8,4,0,0,0,0,0,0,0,0
4096,1968,46,Master,Divorced,41335.0,1,0,2,2013-12-26,24,112,19,21,16,14,187,5,3,4,1,4,7,9,0,0,0,0,0,0,0,0
10476,1958,56,Bachelor,Married,67267.0,0,1,3,2014-05-13,0,134,11,59,15,2,251,30,1,3,2,5,2,10,0,0,0,0,0,0,0,0
5948,1975,39,Bachelor,Single,57338.0,0,1,2,2014-04-29,96,143,6,52,11,8,237,17,2,4,1,5,5,10,0,0,0,0,0,0,0,0
9140,1960,54,Master,Married,50523.0,1,1,4,2013-12-25,89,51,4,24,4,7,91,1,2,2,0,4,6,6,0,0,0,0,0,0,0,0
10258,1965,49,Master,Single,35791.0,2,1,4,2013-05-06,94,27,0,5,0,0,35,3,2,1,0,3,8,4,0,0,0,0,0,0,0,0
5675,1960,54,Doctoral,Divorced,50611.0,0,1,2,2012-10-04,98,459,0,24,6,0,493,4,6,4,5,7,6,16,0,1,0,0,0,0,0,1
4743,1969,45,Doctoral,Married,56242.0,0,1,3,2013-03-03,72,689,8,167,11,8,971,88,5,8,4,11,6,23,0,0,0,0,0,0,0,0
8805,1960,54,Bachelor,Single,48904.0,0,1,2,2012-12-02,1,283,10,38,0,13,371,27,4,7,2,4,8,13,0,0,0,0,0,0,0,0
1542,1975,39,Bachelor,Single,56243.0,1,2,4,2013-12-30,26,347,0,35,4,3,396,7,6,4,2,8,5,14,0,0,0,0,0,0,0,0
6770,1985,29,Bachelor,Married,21355.0,1,0,3,2013-08-20,5,5,13,14,0,5,68,31,2,2,1,2,6,5,1,0,0,0,0,0,1,2
8773,1971,43,Master,Married,57420.0,0,1,3,2013-06-25,22,280,0,18,0,0,322,24,3,5,1,6,7,12,0,1,0,0,0,0,0,1
10475,1970,44,Master,Married,49611.5,0,1,3,2013-04-01,39,187,5,65,26,20,317,14,2,4,2,6,5,12,0,0,0,0,0,0,0,0
10420,1955,59,Master,Divorced,46390.0,0,1,2,2014-05-05,56,95,14,64,2,9,222,38,1,4,2,3,7,9,0,0,0,0,0,0,0,0
7514,1956,58,Master,Married,54342.0,1,1,4,2013-07-03,74,84,10,34,11,10,177,28,4,3,1,4,6,8,0,0,0,0,0,0,0,0
2902,1958,56,Bachelor,Married,51651.0,1,1,4,2012-09-03,87,19,4,12,2,2,45,6,1,1,0,3,5,4,0,0,0,0,0,0,0,0
4345,1964,50,Master,Single,49504.0,1,1,3,2014-01-12,49,5,1,9,2,0,21,4,1,1,0,2,7,3,0,0,0,0,0,0,0,0
793,1973,41,Bachelor,Married,20895.0,1,0,3,2012-10-06,24,18,3,17,3,0,45,4,1,2,0,3,9,5,0,0,0,0,0,0,0,0
10909,1948,66,Bachelor,Married,92344.0,0,0,2,2014-01-15,9,992,24,694,51,19,1899,119,0,5,10,5,1,20,1,0,1,0,0,0,0,2
